token,label
"('form', 'información')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'allí')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'aloja')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'contenidos')","('misc', None)"
"('form', 'erróneos')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'malintencionados')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'momentos')","('misc', None)"
"('form', 'ofrece')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'En')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', '13')","('misc', None)"
"('form', 'años')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'existencia')","('misc', None)"
"('form', 'hay')","('misc', None)"
"('form', 'mucho')","('misc', None)"
"('form', 'análisis')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'Wikipedia')","('misc', None)"
"('form', 'como')","('misc', None)"
"('form', 'herramienta')","('misc', None)"
"('form', 'colaborativa')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Se')","('misc', None)"
"('form', 'ha')","('misc', None)"
"('form', 'estudiado')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'tesis')","('misc', None)"
"('form', 'doctorales')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'trabajos')","('misc', None)"
"('form', 'universitarios')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'hasta')","('misc', None)"
"('form', 'existe')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'documental')","('misc', None)"
"('form', 'holandés')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'The')","('misc', None)"
"('form', 'Truth')","('misc', None)"
"('form', 'According')","('misc', None)"
"('form', 'to')","('misc', None)"
"('form', 'Wikipedia')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'examina')","('misc', None)"
"('form', 'su')","('misc', None)"
"('form', 'fiabilidad')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'dicotomía')","('misc', None)"
"('form', 'entre')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'uso')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'expertos')","('misc', None)"
"('form', 'frente')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'editores')","('misc', None)"
"('form', 'aficionados')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Crédito')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ':')","('misc', None)"
"('form', 'Corbis')","('misc', None)"
"('form', 'Para')","('misc', None)"
"('form', 'Santiago')","('misc', None)"
"('form', 'Kalinowski')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'director')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'departamento')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'Investigaciones')","('misc', None)"
"('form', 'Lingüísticas')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'Filológicas')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'Academia')","('misc', None)"
"('form', 'Argentina')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'Letras')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'resultados')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'pueden')","('misc', None)"
"('form', 'extraer')","('misc', None)"
"('form', 'difieren')","('misc', None)"
"('form', 'mucho')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'calidad')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'eso')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'justo')","('misc', None)"
"('form', 'criticar')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'alabar')","('misc', None)"
"('form', 'todo')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'cuerpo')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'contenidos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Es')","('misc', None)"
"('form', 'verdad')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'uno')","('misc', None)"
"('form', 'puede')","('misc', None)"
"('form', 'encontrarse')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'artículos')","('misc', None)"
"('form', 'muy')","('misc', None)"
"('form', 'malos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'pero')","('misc', None)"
"('form', 'también')","('misc', None)"
"('form', 'está')","('misc', None)"
"('form', 'lleno')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'excelentes')","('misc', None)"
"('form', 'obras')","('misc', None)"
"('form', 'curadas')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'expertos')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'temas')","('misc', None)"
"('form', 'muy')","('misc', None)"
"('form', 'específicos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'opina')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'El')","('misc', None)"
"('form', 'lingüista')","('misc', None)"
"('form', 'también')","('misc', None)"
"('form', 'señala')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'obra')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'inglés')","('misc', None)"
"('form', 'como')","('misc', None)"
"('form', 'muy')","('misc', None)"
"('form', 'superior')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'contenidos')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'español')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'otros')","('misc', None)"
"('form', 'idiomas')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Según')","('misc', None)"
"('form', 'Kalinowski')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'usuario')","('misc', None)"
"('form', 'debe')","('misc', None)"
"('form', 'aprender')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'distinguir')","('misc', None)"
"('form', 'entre')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'buenos')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'malos')","('misc', None)"
"('form', 'contenidos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Pero')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'ninguna')","('misc', None)"
"('form', 'manera')","('misc', None)"
"('form', 'me')","('misc', None)"
"('form', 'pararía')","('misc', None)"
"('form', 'como')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'detractor')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'esta')","('misc', None)"
"('form', 'herramienta')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'realmente')","('misc', None)"
"('form', 'abarcativa')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'útil')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'esparcir')","('misc', None)"
"('form', 'conocimiento')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'Asumir')","('misc', None)"
"('form', 'nuevos')","('misc', None)"
"('form', 'roles')","('misc', None)"
"('form', 'Éste')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'año')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'cambios')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'Wales')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'En')","('misc', None)"
"('form', 'enero')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'unió')","('misc', None)"
"('form', 'como')","('misc', None)"
"('form', 'codirector')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'The')","('misc', None)"
"('form', 'People')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '\x92')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 's')","('misc', None)"
"('form', 'Operator')","('misc', None)"
"('form', '(')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'TPO')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ')')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'empresa')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'telefonía')","('misc', None)"
"('form', 'inglesa')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'autoproclama')","('misc', None)"
"('form', 'como')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'primera')","('misc', None)"
"('form', 'telefónica')","('misc', None)"
"('form', 'ética')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'De')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'le')","('misc', None)"
"('form', 'cobra')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'clientes')","('misc', None)"
"('form', 'dona')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', '10%')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'ONG')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'éste')","('misc', None)"
"('form', 'decide')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'compromete')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'donar')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'su')","('misc', None)"
"('form', 'vez')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', '25%')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'ganancias')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'La')","('misc', None)"
"('form', 'propuesta')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'realmente')","('misc', None)"
"('form', 'distinta')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Mucho')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'mi')","('misc', None)"
"('form', 'trabajo')","('misc', None)"
"('form', 'será')","('misc', None)"
"('form', 'conversar')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'ONG')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'organismos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'hacer')","('misc', None)"
"('form', 'conocer')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'concepto')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'negocio')","('misc', None)"
"('form', 'responsable')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'explica')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Según')","('misc', None)"
"('form', 'Wales')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'empresa')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'expandirá')","('misc', None)"
"('form', 'este')","('misc', None)"
"('form', 'año')","('misc', None)"
"('form', 'hacia')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'Estados')","('misc', None)"
"('form', 'Unidos')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'luego')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'otros')","('misc', None)"
"('form', 'mercados')","('misc', None)"
"('form', 'aún')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'definidos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Sobre')","('misc', None)"
"('form', 'cómo')","('misc', None)"
"('form', 'impacta')","('misc', None)"
"('form', 'esto')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'su')","('misc', None)"
"('form', 'rol')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'Wikipedia')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'asegura')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'será')","('misc', None)"
"('form', 'problema')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Estoy')","('misc', None)"
"('form', 'habituado')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'trabajar')","('misc', None)"
"('form', 'part-time')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'distintas')","('misc', None)"
"('form', 'cosas')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'dejaré')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'trabajar')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'Wikipedia')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Quizá')","('misc', None)"
"('form', 'viaje')","('misc', None)"
"('form', 'menos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'son')","('misc', None)"
"('form', 'buenas')","('misc', None)"
"('form', 'noticias')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'mi')","('misc', None)"
"('form', 'mujer')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'bromea')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Otro')","('misc', None)"
"('form', 'proyecto')","('misc', None)"
"('form', 'ligado')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'telefonía')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'Wikipedia')","('misc', None)"
"('form', 'Zero')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Estamos')","('misc', None)"
"('form', 'negociando')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'operadoras')","('misc', None)"
"('form', 'telefónicas')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'entregar')","('misc', None)"
"('form', 'Wikipedia')","('misc', None)"
"('form', 'sin')","('misc', None)"
"('form', 'cargo')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'muchos')","('misc', None)"
"('form', 'países')","('misc', None)"
"('form', 'africanos')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'otras')","('misc', None)"
"('form', 'regiones')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'desarrollo')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Con')","('misc', None)"
"('form', 'teléfonos')","('misc', None)"
"('form', 'muy')","('misc', None)"
"('form', 'económicos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', '40')","('misc', None)"
"('form', 'dólares')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'menos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'penetración')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'África')","('misc', None)"
"('form', 'no')","('misc', None)"
